regnum,ISO,NAME,tslice,rcp,ssp,year,stat,data,value
177,VEN,Venezuela,future,rcp26,SSP5,2080,PopWeightAv,CDD,1636
178,VNM,Viet Nam,future,rcp26,SSP5,2080,mean,CDD,1651
178,VNM,Viet Nam,future,rcp26,SSP5,2080,PopWeightAv,CDD,2041
179,VUT,Vanuatu,future,rcp26,SSP5,2080,mean,CDD,1015
179,VUT,Vanuatu,future,rcp26,SSP5,2080,PopWeightAv,CDD,1014
180,WSM,Samoa,future,rcp26,SSP5,2080,mean,CDD,2285
180,WSM,Samoa,future,rcp26,SSP5,2080,PopWeightAv,CDD,2285
181,YEM,Yemen,future,rcp26,SSP5,2080,mean,CDD,1473
181,YEM,Yemen,future,rcp26,SSP5,2080,PopWeightAv,CDD,929
182,ZAF,South Africa,future,rcp26,SSP5,2080,mean,CDD,429
182,ZAF,South Africa,future,rcp26,SSP5,2080,PopWeightAv,CDD,307
183,ZMB,Zambia,future,rcp26,SSP5,2080,mean,CDD,746
183,ZMB,Zambia,future,rcp26,SSP5,2080,PopWeightAv,CDD,667
184,ZWE,Zimbabwe,future,rcp26,SSP5,2080,mean,CDD,763
184,ZWE,Zimbabwe,future,rcp26,SSP5,2080,PopWeightAv,CDD,539
185,GUF,French Guiana,future,rcp26,SSP5,2080,mean,CDD,1914
185,GUF,French Guiana,future,rcp26,SSP5,2080,PopWeightAv,CDD,1894
186,SSD,South Sudan,future,rcp26,SSP5,2080,mean,CDD,2766
186,SSD,South Sudan,future,rcp26,SSP5,2080,PopWeightAv,CDD,2893
187,ESH,Western Sahara,future,rcp26,SSP5,2080,mean,CDD,1661
187,ESH,Western Sahara,future,rcp26,SSP5,2080,PopWeightAv,CDD,1445
188,GRL,Greenland,future,rcp26,SSP5,2080,mean,CDD,0
188,GRL,Greenland,future,rcp26,SSP5,2080,PopWeightAv,CDD,nan
189,PRK,North Korea,future,rcp26,SSP5,2080,mean,CDD,121
189,PRK,North Korea,future,rcp26,SSP5,2080,PopWeightAv,CDD,222
1,ABW,Aruba,future,rcp26,SSP5,2090,mean,CDD,nan
1,ABW,Aruba,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
2,AFG,Afghanistan,future,rcp26,SSP5,2090,mean,CDD,807
2,AFG,Afghanistan,future,rcp26,SSP5,2090,PopWeightAv,CDD,580
3,AGO,Angola,future,rcp26,SSP5,2090,mean,CDD,646
3,AGO,Angola,future,rcp26,SSP5,2090,PopWeightAv,CDD,562
4,ALB,Albania,future,rcp26,SSP5,2090,mean,CDD,272
4,ALB,Albania,future,rcp26,SSP5,2090,PopWeightAv,CDD,352
5,ARE,United Arab Emirates,future,rcp26,SSP5,2090,mean,CDD,2775
5,ARE,United Arab Emirates,future,rcp26,SSP5,2090,PopWeightAv,CDD,2687
6,ARG,Argentina,future,rcp26,SSP5,2090,mean,CDD,303
6,ARG,Argentina,future,rcp26,SSP5,2090,PopWeightAv,CDD,360
7,ARM,Armenia,future,rcp26,SSP5,2090,mean,CDD,74
7,ARM,Armenia,future,rcp26,SSP5,2090,PopWeightAv,CDD,93
8,AUS,Australia,future,rcp26,SSP5,2090,mean,CDD,1307
8,AUS,Australia,future,rcp26,SSP5,2090,PopWeightAv,CDD,273
9,AUT,Austria,future,rcp26,SSP5,2090,mean,CDD,76
9,AUT,Austria,future,rcp26,SSP5,2090,PopWeightAv,CDD,145
10,AZE,Azerbaijan,future,rcp26,SSP5,2090,mean,CDD,392
10,AZE,Azerbaijan,future,rcp26,SSP5,2090,PopWeightAv,CDD,451
11,BDI,Burundi,future,rcp26,SSP5,2090,mean,CDD,236
11,BDI,Burundi,future,rcp26,SSP5,2090,PopWeightAv,CDD,230
12,BEL,Belgium,future,rcp26,SSP5,2090,mean,CDD,68
12,BEL,Belgium,future,rcp26,SSP5,2090,PopWeightAv,CDD,65
13,BEN,Benin,future,rcp26,SSP5,2090,mean,CDD,2556
13,BEN,Benin,future,rcp26,SSP5,2090,PopWeightAv,CDD,2491
14,BFA,Burkina Faso,future,rcp26,SSP5,2090,mean,CDD,2878
14,BFA,Burkina Faso,future,rcp26,SSP5,2090,PopWeightAv,CDD,2864
15,BGD,Bangladesh,future,rcp26,SSP5,2090,mean,CDD,1969
15,BGD,Bangladesh,future,rcp26,SSP5,2090,PopWeightAv,CDD,1997
16,BGR,Bulgaria,future,rcp26,SSP5,2090,mean,CDD,251
16,BGR,Bulgaria,future,rcp26,SSP5,2090,PopWeightAv,CDD,254
17,BHR,Bahrain,future,rcp26,SSP5,2090,mean,CDD,nan
17,BHR,Bahrain,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
18,BHS,Bahamas,future,rcp26,SSP5,2090,mean,CDD,1402
18,BHS,Bahamas,future,rcp26,SSP5,2090,PopWeightAv,CDD,1627
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP5,2090,mean,CDD,191
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP5,2090,PopWeightAv,CDD,201
20,BLR,Belarus,future,rcp26,SSP5,2090,mean,CDD,97
20,BLR,Belarus,future,rcp26,SSP5,2090,PopWeightAv,CDD,100
21,BLZ,Belize,future,rcp26,SSP5,2090,mean,CDD,1717
21,BLZ,Belize,future,rcp26,SSP5,2090,PopWeightAv,CDD,1739
22,BOL,Bolivia,future,rcp26,SSP5,2090,mean,CDD,1152
22,BOL,Bolivia,future,rcp26,SSP5,2090,PopWeightAv,CDD,1116
23,BRA,Brazil,future,rcp26,SSP5,2090,mean,CDD,1766
23,BRA,Brazil,future,rcp26,SSP5,2090,PopWeightAv,CDD,1041
24,BRB,Barbados,future,rcp26,SSP5,2090,mean,CDD,nan
24,BRB,Barbados,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
25,BRN,Brunei Darussalam,future,rcp26,SSP5,2090,mean,CDD,1920
25,BRN,Brunei Darussalam,future,rcp26,SSP5,2090,PopWeightAv,CDD,2067
26,BTN,Bhutan,future,rcp26,SSP5,2090,mean,CDD,84
26,BTN,Bhutan,future,rcp26,SSP5,2090,PopWeightAv,CDD,625
27,BWA,Botswana,future,rcp26,SSP5,2090,mean,CDD,1064
27,BWA,Botswana,future,rcp26,SSP5,2090,PopWeightAv,CDD,934
28,CAF,Central African Republic,future,rcp26,SSP5,2090,mean,CDD,1735
28,CAF,Central African Republic,future,rcp26,SSP5,2090,PopWeightAv,CDD,1627
29,CAN,Canada,future,rcp26,SSP5,2090,mean,CDD,14
29,CAN,Canada,future,rcp26,SSP5,2090,PopWeightAv,CDD,83
30,CHE,Switzerland,future,rcp26,SSP5,2090,mean,CDD,28
30,CHE,Switzerland,future,rcp26,SSP5,2090,PopWeightAv,CDD,56
31,CHL,Chile,future,rcp26,SSP5,2090,mean,CDD,0
31,CHL,Chile,future,rcp26,SSP5,2090,PopWeightAv,CDD,3
32,CHN,China,future,rcp26,SSP5,2090,mean,CDD,294
32,CHN,China,future,rcp26,SSP5,2090,PopWeightAv,CDD,671
33,CIV,Cote d'Ivoire,future,rcp26,SSP5,2090,mean,CDD,2100
33,CIV,Cote d'Ivoire,future,rcp26,SSP5,2090,PopWeightAv,CDD,2110
34,CMR,Cameroon,future,rcp26,SSP5,2090,mean,CDD,1481
34,CMR,Cameroon,future,rcp26,SSP5,2090,PopWeightAv,CDD,1483
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP5,2090,mean,CDD,1387
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP5,2090,PopWeightAv,CDD,1228
36,COG,Congo,future,rcp26,SSP5,2090,mean,CDD,1474
36,COG,Congo,future,rcp26,SSP5,2090,PopWeightAv,CDD,1535
37,COL,Colombia,future,rcp26,SSP5,2090,mean,CDD,1579
37,COL,Colombia,future,rcp26,SSP5,2090,PopWeightAv,CDD,1121
38,COM,Comoros,future,rcp26,SSP5,2090,mean,CDD,1113
38,COM,Comoros,future,rcp26,SSP5,2090,PopWeightAv,CDD,1113
39,CPV,Cape Verde,future,rcp26,SSP5,2090,mean,CDD,nan
39,CPV,Cape Verde,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
40,CRI,Costa Rica,future,rcp26,SSP5,2090,mean,CDD,1428
40,CRI,Costa Rica,future,rcp26,SSP5,2090,PopWeightAv,CDD,1087
41,CUB,Cuba,future,rcp26,SSP5,2090,mean,CDD,1727
41,CUB,Cuba,future,rcp26,SSP5,2090,PopWeightAv,CDD,1716
42,CYP,Cyprus,future,rcp26,SSP5,2090,mean,CDD,838
42,CYP,Cyprus,future,rcp26,SSP5,2090,PopWeightAv,CDD,901
43,CZE,Czech Republic,future,rcp26,SSP5,2090,mean,CDD,104
43,CZE,Czech Republic,future,rcp26,SSP5,2090,PopWeightAv,CDD,113
44,DEU,Germany,future,rcp26,SSP5,2090,mean,CDD,84
44,DEU,Germany,future,rcp26,SSP5,2090,PopWeightAv,CDD,92
45,DJI,Djibouti,future,rcp26,SSP5,2090,mean,CDD,2783
45,DJI,Djibouti,future,rcp26,SSP5,2090,PopWeightAv,CDD,2674
46,DNK,Denmark,future,rcp26,SSP5,2090,mean,CDD,21
46,DNK,Denmark,future,rcp26,SSP5,2090,PopWeightAv,CDD,22
47,DOM,Dominican Republic,future,rcp26,SSP5,2090,mean,CDD,1339
47,DOM,Dominican Republic,future,rcp26,SSP5,2090,PopWeightAv,CDD,1346
48,DZA,Algeria,future,rcp26,SSP5,2090,mean,CDD,1986
48,DZA,Algeria,future,rcp26,SSP5,2090,PopWeightAv,CDD,763
49,ECU,Ecuador,future,rcp26,SSP5,2090,mean,CDD,943
49,ECU,Ecuador,future,rcp26,SSP5,2090,PopWeightAv,CDD,1433
50,EGY,Egypt,future,rcp26,SSP5,2090,mean,CDD,1608
50,EGY,Egypt,future,rcp26,SSP5,2090,PopWeightAv,CDD,1259
51,ERI,Eritrea,future,rcp26,SSP5,2090,mean,CDD,2299
51,ERI,Eritrea,future,rcp26,SSP5,2090,PopWeightAv,CDD,1391
52,ESP,Spain,future,rcp26,SSP5,2090,mean,CDD,324
52,ESP,Spain,future,rcp26,SSP5,2090,PopWeightAv,CDD,372
53,EST,Estonia,future,rcp26,SSP5,2090,mean,CDD,39
53,EST,Estonia,future,rcp26,SSP5,2090,PopWeightAv,CDD,36
54,ETH,Ethiopia,future,rcp26,SSP5,2090,mean,CDD,1159
54,ETH,Ethiopia,future,rcp26,SSP5,2090,PopWeightAv,CDD,409
55,FIN,Finland,future,rcp26,SSP5,2090,mean,CDD,12
55,FIN,Finland,future,rcp26,SSP5,2090,PopWeightAv,CDD,19
56,FJI,Fiji,future,rcp26,SSP5,2090,mean,CDD,1048
56,FJI,Fiji,future,rcp26,SSP5,2090,PopWeightAv,CDD,878
57,FRA,France,future,rcp26,SSP5,2090,mean,CDD,129
57,FRA,France,future,rcp26,SSP5,2090,PopWeightAv,CDD,148
58,GAB,Gabon,future,rcp26,SSP5,2090,mean,CDD,1619
58,GAB,Gabon,future,rcp26,SSP5,2090,PopWeightAv,CDD,1751
59,GBR,United Kingdom,future,rcp26,SSP5,2090,mean,CDD,6
59,GBR,United Kingdom,future,rcp26,SSP5,2090,PopWeightAv,CDD,13
60,GEO,Georgia,future,rcp26,SSP5,2090,mean,CDD,89
60,GEO,Georgia,future,rcp26,SSP5,2090,PopWeightAv,CDD,150
61,GHA,Ghana,future,rcp26,SSP5,2090,mean,CDD,2463
61,GHA,Ghana,future,rcp26,SSP5,2090,PopWeightAv,CDD,2403
62,GIN,Guinea,future,rcp26,SSP5,2090,mean,CDD,1869
62,GIN,Guinea,future,rcp26,SSP5,2090,PopWeightAv,CDD,1779
63,GMB,Gambia,future,rcp26,SSP5,2090,mean,CDD,2515
63,GMB,Gambia,future,rcp26,SSP5,2090,PopWeightAv,CDD,2378
64,GNB,Guinea-Bissau,future,rcp26,SSP5,2090,mean,CDD,2246
64,GNB,Guinea-Bissau,future,rcp26,SSP5,2090,PopWeightAv,CDD,2249
65,GNQ,Equatorial Guinea,future,rcp26,SSP5,2090,mean,CDD,1289
65,GNQ,Equatorial Guinea,future,rcp26,SSP5,2090,PopWeightAv,CDD,1276
66,GRC,Greece,future,rcp26,SSP5,2090,mean,CDD,396
66,GRC,Greece,future,rcp26,SSP5,2090,PopWeightAv,CDD,489
67,GTM,Guatemala,future,rcp26,SSP5,2090,mean,CDD,1384
67,GTM,Guatemala,future,rcp26,SSP5,2090,PopWeightAv,CDD,629
68,GUY,Guyana,future,rcp26,SSP5,2090,mean,CDD,1916
68,GUY,Guyana,future,rcp26,SSP5,2090,PopWeightAv,CDD,2117
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP5,2090,mean,CDD,1419
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP5,2090,PopWeightAv,CDD,1419
70,HND,Honduras,future,rcp26,SSP5,2090,mean,CDD,1259
70,HND,Honduras,future,rcp26,SSP5,2090,PopWeightAv,CDD,993
71,HRV,Croatia,future,rcp26,SSP5,2090,mean,CDD,288
71,HRV,Croatia,future,rcp26,SSP5,2090,PopWeightAv,CDD,318
72,HTI,Haiti,future,rcp26,SSP5,2090,mean,CDD,1455
72,HTI,Haiti,future,rcp26,SSP5,2090,PopWeightAv,CDD,1514
73,HUN,Hungary,future,rcp26,SSP5,2090,mean,CDD,291
73,HUN,Hungary,future,rcp26,SSP5,2090,PopWeightAv,CDD,279
74,IDN,Indonesia,future,rcp26,SSP5,2090,mean,CDD,1838
74,IDN,Indonesia,future,rcp26,SSP5,2090,PopWeightAv,CDD,2054
75,IND,India,future,rcp26,SSP5,2090,mean,CDD,1948
75,IND,India,future,rcp26,SSP5,2090,PopWeightAv,CDD,2180
76,IRL,Ireland,future,rcp26,SSP5,2090,mean,CDD,1
76,IRL,Ireland,future,rcp26,SSP5,2090,PopWeightAv,CDD,1
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP5,2090,mean,CDD,1153
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP5,2090,PopWeightAv,CDD,863
78,IRQ,Iraq,future,rcp26,SSP5,2090,mean,CDD,1987
78,IRQ,Iraq,future,rcp26,SSP5,2090,PopWeightAv,CDD,2114
79,ISL,Iceland,future,rcp26,SSP5,2090,mean,CDD,0
79,ISL,Iceland,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
80,ISR,Israel,future,rcp26,SSP5,2090,mean,CDD,957
80,ISR,Israel,future,rcp26,SSP5,2090,PopWeightAv,CDD,853
81,ITA,Italy,future,rcp26,SSP5,2090,mean,CDD,292
81,ITA,Italy,future,rcp26,SSP5,2090,PopWeightAv,CDD,337
82,JAM,Jamaica,future,rcp26,SSP5,2090,mean,CDD,1509
82,JAM,Jamaica,future,rcp26,SSP5,2090,PopWeightAv,CDD,1355
83,JOR,Jordan,future,rcp26,SSP5,2090,mean,CDD,1006
83,JOR,Jordan,future,rcp26,SSP5,2090,PopWeightAv,CDD,832
84,JPN,Japan,future,rcp26,SSP5,2090,mean,CDD,282
84,JPN,Japan,future,rcp26,SSP5,2090,PopWeightAv,CDD,475
85,KAZ,Kazakhstan,future,rcp26,SSP5,2090,mean,CDD,327
85,KAZ,Kazakhstan,future,rcp26,SSP5,2090,PopWeightAv,CDD,243
86,KEN,Kenya,future,rcp26,SSP5,2090,mean,CDD,1653
86,KEN,Kenya,future,rcp26,SSP5,2090,PopWeightAv,CDD,510
87,KGZ,Kyrgyzstan,future,rcp26,SSP5,2090,mean,CDD,13
87,KGZ,Kyrgyzstan,future,rcp26,SSP5,2090,PopWeightAv,CDD,59
88,KHM,Cambodia,future,rcp26,SSP5,2090,mean,CDD,2360
88,KHM,Cambodia,future,rcp26,SSP5,2090,PopWeightAv,CDD,2505
89,KOR,Republic of Korea,future,rcp26,SSP5,2090,mean,CDD,322
89,KOR,Republic of Korea,future,rcp26,SSP5,2090,PopWeightAv,CDD,396
90,KWT,Kuwait,future,rcp26,SSP5,2090,mean,CDD,2766
90,KWT,Kuwait,future,rcp26,SSP5,2090,PopWeightAv,CDD,2831
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP5,2090,mean,CDD,1336
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP5,2090,PopWeightAv,CDD,1566
92,LBN,Lebanon,future,rcp26,SSP5,2090,mean,CDD,430
92,LBN,Lebanon,future,rcp26,SSP5,2090,PopWeightAv,CDD,434
93,LBR,Liberia,future,rcp26,SSP5,2090,mean,CDD,1710
93,LBR,Liberia,future,rcp26,SSP5,2090,PopWeightAv,CDD,1753
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP5,2090,mean,CDD,1564
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP5,2090,PopWeightAv,CDD,1108
95,LCA,St. Lucia,future,rcp26,SSP5,2090,mean,CDD,nan
95,LCA,St. Lucia,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
96,LKA,Sri Lanka,future,rcp26,SSP5,2090,mean,CDD,2226
96,LKA,Sri Lanka,future,rcp26,SSP5,2090,PopWeightAv,CDD,1942
97,LSO,Lesotho,future,rcp26,SSP5,2090,mean,CDD,24
97,LSO,Lesotho,future,rcp26,SSP5,2090,PopWeightAv,CDD,29
98,LTU,Lithuania,future,rcp26,SSP5,2090,mean,CDD,66
98,LTU,Lithuania,future,rcp26,SSP5,2090,PopWeightAv,CDD,66
99,LUX,Luxembourg,future,rcp26,SSP5,2090,mean,CDD,94
99,LUX,Luxembourg,future,rcp26,SSP5,2090,PopWeightAv,CDD,94
100,LVA,Latvia,future,rcp26,SSP5,2090,mean,CDD,50
100,LVA,Latvia,future,rcp26,SSP5,2090,PopWeightAv,CDD,54
101,MAC,Macau,future,rcp26,SSP5,2090,mean,CDD,nan
101,MAC,Macau,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
102,MAR,Morocco,future,rcp26,SSP5,2090,mean,CDD,757
102,MAR,Morocco,future,rcp26,SSP5,2090,PopWeightAv,CDD,514
103,MDA,Republic of Moldova,future,rcp26,SSP5,2090,mean,CDD,241
103,MDA,Republic of Moldova,future,rcp26,SSP5,2090,PopWeightAv,CDD,238
104,MDG,Madagascar,future,rcp26,SSP5,2090,mean,CDD,824
104,MDG,Madagascar,future,rcp26,SSP5,2090,PopWeightAv,CDD,508
105,MDV,Maldives,future,rcp26,SSP5,2090,mean,CDD,0
105,MDV,Maldives,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
106,MEX,Mexico,future,rcp26,SSP5,2090,mean,CDD,955
106,MEX,Mexico,future,rcp26,SSP5,2090,PopWeightAv,CDD,621
107,MKD,TFYR Macedonia,future,rcp26,SSP5,2090,mean,CDD,221
107,MKD,TFYR Macedonia,future,rcp26,SSP5,2090,PopWeightAv,CDD,207
108,MLI,Mali,future,rcp26,SSP5,2090,mean,CDD,3117
108,MLI,Mali,future,rcp26,SSP5,2090,PopWeightAv,CDD,2867
109,MLT,Malta,future,rcp26,SSP5,2090,mean,CDD,nan
109,MLT,Malta,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
110,MMR,Myanmar,future,rcp26,SSP5,2090,mean,CDD,1280
110,MMR,Myanmar,future,rcp26,SSP5,2090,PopWeightAv,CDD,1956
111,MNE,Montenegro,future,rcp26,SSP5,2090,mean,CDD,116
111,MNE,Montenegro,future,rcp26,SSP5,2090,PopWeightAv,CDD,123
112,MNG,Mongolia,future,rcp26,SSP5,2090,mean,CDD,73
112,MNG,Mongolia,future,rcp26,SSP5,2090,PopWeightAv,CDD,42
113,MOZ,Mozambique,future,rcp26,SSP5,2090,mean,CDD,1229
113,MOZ,Mozambique,future,rcp26,SSP5,2090,PopWeightAv,CDD,1218
114,MRT,Mauritania,future,rcp26,SSP5,2090,mean,CDD,2988
114,MRT,Mauritania,future,rcp26,SSP5,2090,PopWeightAv,CDD,3005
115,MUS,Mauritius,future,rcp26,SSP5,2090,mean,CDD,839
115,MUS,Mauritius,future,rcp26,SSP5,2090,PopWeightAv,CDD,839
116,MWI,Malawi,future,rcp26,SSP5,2090,mean,CDD,724
116,MWI,Malawi,future,rcp26,SSP5,2090,PopWeightAv,CDD,690
117,MYS,Malaysia,future,rcp26,SSP5,2090,mean,CDD,1625
117,MYS,Malaysia,future,rcp26,SSP5,2090,PopWeightAv,CDD,1847
118,NAM,Namibia,future,rcp26,SSP5,2090,mean,CDD,674
118,NAM,Namibia,future,rcp26,SSP5,2090,PopWeightAv,CDD,738
119,NCL,New Caledonia,future,rcp26,SSP5,2090,mean,CDD,589
119,NCL,New Caledonia,future,rcp26,SSP5,2090,PopWeightAv,CDD,569
120,NER,Niger,future,rcp26,SSP5,2090,mean,CDD,2844
120,NER,Niger,future,rcp26,SSP5,2090,PopWeightAv,CDD,3051
121,NGA,Nigeria,future,rcp26,SSP5,2090,mean,CDD,2352
121,NGA,Nigeria,future,rcp26,SSP5,2090,PopWeightAv,CDD,2288
122,NIC,Nicaragua,future,rcp26,SSP5,2090,mean,CDD,1581
122,NIC,Nicaragua,future,rcp26,SSP5,2090,PopWeightAv,CDD,1707
123,NLD,Netherlands,future,rcp26,SSP5,2090,mean,CDD,32
123,NLD,Netherlands,future,rcp26,SSP5,2090,PopWeightAv,CDD,35
124,NOR,Norway,future,rcp26,SSP5,2090,mean,CDD,1
124,NOR,Norway,future,rcp26,SSP5,2090,PopWeightAv,CDD,6
125,NPL,Nepal,future,rcp26,SSP5,2090,mean,CDD,496
125,NPL,Nepal,future,rcp26,SSP5,2090,PopWeightAv,CDD,1166
126,NZL,New Zealand,future,rcp26,SSP5,2090,mean,CDD,2
126,NZL,New Zealand,future,rcp26,SSP5,2090,PopWeightAv,CDD,7
127,OMN,Oman,future,rcp26,SSP5,2090,mean,CDD,2068
127,OMN,Oman,future,rcp26,SSP5,2090,PopWeightAv,CDD,2092
128,PAK,Pakistan,future,rcp26,SSP5,2090,mean,CDD,1721
128,PAK,Pakistan,future,rcp26,SSP5,2090,PopWeightAv,CDD,2241
129,PAN,Panama,future,rcp26,SSP5,2090,mean,CDD,1503
129,PAN,Panama,future,rcp26,SSP5,2090,PopWeightAv,CDD,1594
130,PER,Peru,future,rcp26,SSP5,2090,mean,CDD,927
130,PER,Peru,future,rcp26,SSP5,2090,PopWeightAv,CDD,510
131,PHL,Philippines,future,rcp26,SSP5,2090,mean,CDD,1706
131,PHL,Philippines,future,rcp26,SSP5,2090,PopWeightAv,CDD,1889
132,PNG,Papua New Guinea,future,rcp26,SSP5,2090,mean,CDD,1508
132,PNG,Papua New Guinea,future,rcp26,SSP5,2090,PopWeightAv,CDD,1190
133,POL,Poland,future,rcp26,SSP5,2090,mean,CDD,95
133,POL,Poland,future,rcp26,SSP5,2090,PopWeightAv,CDD,99
134,PRI,Puerto Rico,future,rcp26,SSP5,2090,mean,CDD,1265
134,PRI,Puerto Rico,future,rcp26,SSP5,2090,PopWeightAv,CDD,1177
135,PRT,Portugal,future,rcp26,SSP5,2090,mean,CDD,217
135,PRT,Portugal,future,rcp26,SSP5,2090,PopWeightAv,CDD,169
136,PRY,Paraguay,future,rcp26,SSP5,2090,mean,CDD,1384
136,PRY,Paraguay,future,rcp26,SSP5,2090,PopWeightAv,CDD,1047
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP5,2090,mean,CDD,817
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP5,2090,PopWeightAv,CDD,825
138,PYF,French Polynesia,future,rcp26,SSP5,2090,mean,CDD,167
138,PYF,French Polynesia,future,rcp26,SSP5,2090,PopWeightAv,CDD,334
139,QAT,Qatar,future,rcp26,SSP5,2090,mean,CDD,2919
139,QAT,Qatar,future,rcp26,SSP5,2090,PopWeightAv,CDD,2948
140,ROU,Romania,future,rcp26,SSP5,2090,mean,CDD,212
140,ROU,Romania,future,rcp26,SSP5,2090,PopWeightAv,CDD,260
141,RUS,Russian Federation,future,rcp26,SSP5,2090,mean,CDD,33
141,RUS,Russian Federation,future,rcp26,SSP5,2090,PopWeightAv,CDD,110
142,RWA,Rwanda,future,rcp26,SSP5,2090,mean,CDD,93
142,RWA,Rwanda,future,rcp26,SSP5,2090,PopWeightAv,CDD,77
143,SAU,Saudi Arabia,future,rcp26,SSP5,2090,mean,CDD,2351
143,SAU,Saudi Arabia,future,rcp26,SSP5,2090,PopWeightAv,CDD,2313
144,SDN,Sudan,future,rcp26,SSP5,2090,mean,CDD,2787
144,SDN,Sudan,future,rcp26,SSP5,2090,PopWeightAv,CDD,3072
145,SEN,Senegal,future,rcp26,SSP5,2090,mean,CDD,2823
145,SEN,Senegal,future,rcp26,SSP5,2090,PopWeightAv,CDD,2297
146,SGP,Singapore,future,rcp26,SSP5,2090,mean,CDD,nan
146,SGP,Singapore,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
147,SLB,Solomon Islands,future,rcp26,SSP5,2090,mean,CDD,1661
147,SLB,Solomon Islands,future,rcp26,SSP5,2090,PopWeightAv,CDD,1654
148,SLE,Sierra Leone,future,rcp26,SSP5,2090,mean,CDD,2026
148,SLE,Sierra Leone,future,rcp26,SSP5,2090,PopWeightAv,CDD,2052
149,SLV,El Salvador,future,rcp26,SSP5,2090,mean,CDD,1665
149,SLV,El Salvador,future,rcp26,SSP5,2090,PopWeightAv,CDD,1445
150,SOM,Somalia,future,rcp26,SSP5,2090,mean,CDD,2318
150,SOM,Somalia,future,rcp26,SSP5,2090,PopWeightAv,CDD,2365
151,SRB,Serbia,future,rcp26,SSP5,2090,mean,CDD,313
151,SRB,Serbia,future,rcp26,SSP5,2090,PopWeightAv,CDD,315
152,STP,Sao Tome and Principe,future,rcp26,SSP5,2090,mean,CDD,nan
152,STP,Sao Tome and Principe,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
153,SUR,Suriname,future,rcp26,SSP5,2090,mean,CDD,1938
153,SUR,Suriname,future,rcp26,SSP5,2090,PopWeightAv,CDD,2184
154,SVK,Slovakia,future,rcp26,SSP5,2090,mean,CDD,120
154,SVK,Slovakia,future,rcp26,SSP5,2090,PopWeightAv,CDD,140
155,SVN,Slovenia,future,rcp26,SSP5,2090,mean,CDD,126
155,SVN,Slovenia,future,rcp26,SSP5,2090,PopWeightAv,CDD,151
156,SWE,Sweden,future,rcp26,SSP5,2090,mean,CDD,5
156,SWE,Sweden,future,rcp26,SSP5,2090,PopWeightAv,CDD,13
157,SWZ,Swaziland,future,rcp26,SSP5,2090,mean,CDD,603
157,SWZ,Swaziland,future,rcp26,SSP5,2090,PopWeightAv,CDD,534
158,SYR,Syrian Arab Republic,future,rcp26,SSP5,2090,mean,CDD,1104
158,SYR,Syrian Arab Republic,future,rcp26,SSP5,2090,PopWeightAv,CDD,1046
159,TCD,Chad,future,rcp26,SSP5,2090,mean,CDD,2619
159,TCD,Chad,future,rcp26,SSP5,2090,PopWeightAv,CDD,2689
160,TGO,Togo,future,rcp26,SSP5,2090,mean,CDD,2300
160,TGO,Togo,future,rcp26,SSP5,2090,PopWeightAv,CDD,2302
161,THA,Thailand,future,rcp26,SSP5,2090,mean,CDD,2130
161,THA,Thailand,future,rcp26,SSP5,2090,PopWeightAv,CDD,2492
162,TJK,Tajikistan,future,rcp26,SSP5,2090,mean,CDD,138
162,TJK,Tajikistan,future,rcp26,SSP5,2090,PopWeightAv,CDD,461
163,TKM,Turkmenistan,future,rcp26,SSP5,2090,mean,CDD,985
163,TKM,Turkmenistan,future,rcp26,SSP5,2090,PopWeightAv,CDD,996
164,TLS,East Timor,future,rcp26,SSP5,2090,mean,CDD,1474
164,TLS,East Timor,future,rcp26,SSP5,2090,PopWeightAv,CDD,1452
165,TON,Tonga,future,rcp26,SSP5,2090,mean,CDD,nan
165,TON,Tonga,future,rcp26,SSP5,2090,PopWeightAv,CDD,nan
166,TTO,Trinidad and Tobago,future,rcp26,SSP5,2090,mean,CDD,1910
