regnum,ISO,NAME,tslice,rcp,ssp,year,stat,data,value
150,SOM,Somalia,future,rcp26,SSP2,2050,mean,CDD,1639
150,SOM,Somalia,future,rcp26,SSP2,2050,PopWeightAv,CDD,1673
151,SRB,Serbia,future,rcp26,SSP2,2050,mean,CDD,169
151,SRB,Serbia,future,rcp26,SSP2,2050,PopWeightAv,CDD,169
152,STP,Sao Tome and Principe,future,rcp26,SSP2,2050,mean,CDD,nan
152,STP,Sao Tome and Principe,future,rcp26,SSP2,2050,PopWeightAv,CDD,nan
153,SUR,Suriname,future,rcp26,SSP2,2050,mean,CDD,1252
153,SUR,Suriname,future,rcp26,SSP2,2050,PopWeightAv,CDD,1484
154,SVK,Slovakia,future,rcp26,SSP2,2050,mean,CDD,49
154,SVK,Slovakia,future,rcp26,SSP2,2050,PopWeightAv,CDD,58
155,SVN,Slovenia,future,rcp26,SSP2,2050,mean,CDD,56
155,SVN,Slovenia,future,rcp26,SSP2,2050,PopWeightAv,CDD,75
156,SWE,Sweden,future,rcp26,SSP2,2050,mean,CDD,2
156,SWE,Sweden,future,rcp26,SSP2,2050,PopWeightAv,CDD,4
157,SWZ,Swaziland,future,rcp26,SSP2,2050,mean,CDD,333
157,SWZ,Swaziland,future,rcp26,SSP2,2050,PopWeightAv,CDD,293
158,SYR,Syrian Arab Republic,future,rcp26,SSP2,2050,mean,CDD,834
158,SYR,Syrian Arab Republic,future,rcp26,SSP2,2050,PopWeightAv,CDD,783
159,TCD,Chad,future,rcp26,SSP2,2050,mean,CDD,2032
159,TCD,Chad,future,rcp26,SSP2,2050,PopWeightAv,CDD,2002
160,TGO,Togo,future,rcp26,SSP2,2050,mean,CDD,1595
160,TGO,Togo,future,rcp26,SSP2,2050,PopWeightAv,CDD,1585
161,THA,Thailand,future,rcp26,SSP2,2050,mean,CDD,1550
161,THA,Thailand,future,rcp26,SSP2,2050,PopWeightAv,CDD,1842
162,TJK,Tajikistan,future,rcp26,SSP2,2050,mean,CDD,95
162,TJK,Tajikistan,future,rcp26,SSP2,2050,PopWeightAv,CDD,296
163,TKM,Turkmenistan,future,rcp26,SSP2,2050,mean,CDD,774
163,TKM,Turkmenistan,future,rcp26,SSP2,2050,PopWeightAv,CDD,778
164,TLS,East Timor,future,rcp26,SSP2,2050,mean,CDD,779
164,TLS,East Timor,future,rcp26,SSP2,2050,PopWeightAv,CDD,748
165,TON,Tonga,future,rcp26,SSP2,2050,mean,CDD,nan
165,TON,Tonga,future,rcp26,SSP2,2050,PopWeightAv,CDD,nan
166,TTO,Trinidad and Tobago,future,rcp26,SSP2,2050,mean,CDD,1222
166,TTO,Trinidad and Tobago,future,rcp26,SSP2,2050,PopWeightAv,CDD,1227
167,TUN,Tunisia,future,rcp26,SSP2,2050,mean,CDD,905
167,TUN,Tunisia,future,rcp26,SSP2,2050,PopWeightAv,CDD,645
168,TUR,Turkey,future,rcp26,SSP2,2050,mean,CDD,181
168,TUR,Turkey,future,rcp26,SSP2,2050,PopWeightAv,CDD,225
169,TWN,Taiwan,future,rcp26,SSP2,2050,mean,CDD,331
169,TWN,Taiwan,future,rcp26,SSP2,2050,PopWeightAv,CDD,483
170,TZA,United Republic of Tanzania,future,rcp26,SSP2,2050,mean,CDD,342
170,TZA,United Republic of Tanzania,future,rcp26,SSP2,2050,PopWeightAv,CDD,318
171,UGA,Uganda,future,rcp26,SSP2,2050,mean,CDD,442
171,UGA,Uganda,future,rcp26,SSP2,2050,PopWeightAv,CDD,333
172,UKR,Ukraine,future,rcp26,SSP2,2050,mean,CDD,85
172,UKR,Ukraine,future,rcp26,SSP2,2050,PopWeightAv,CDD,90
173,URY,Uruguay,future,rcp26,SSP2,2050,mean,CDD,156
173,URY,Uruguay,future,rcp26,SSP2,2050,PopWeightAv,CDD,87
174,USA,United States of America,future,rcp26,SSP2,2050,mean,CDD,211
174,USA,United States of America,future,rcp26,SSP2,2050,PopWeightAv,CDD,332
175,UZB,Uzbekistan,future,rcp26,SSP2,2050,mean,CDD,548
175,UZB,Uzbekistan,future,rcp26,SSP2,2050,PopWeightAv,CDD,465
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP2,2050,mean,CDD,1644
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP2,2050,PopWeightAv,CDD,1644
177,VEN,Venezuela,future,rcp26,SSP2,2050,mean,CDD,1137
177,VEN,Venezuela,future,rcp26,SSP2,2050,PopWeightAv,CDD,991
178,VNM,Viet Nam,future,rcp26,SSP2,2050,mean,CDD,1119
178,VNM,Viet Nam,future,rcp26,SSP2,2050,PopWeightAv,CDD,1438
179,VUT,Vanuatu,future,rcp26,SSP2,2050,mean,CDD,399
179,VUT,Vanuatu,future,rcp26,SSP2,2050,PopWeightAv,CDD,401
180,WSM,Samoa,future,rcp26,SSP2,2050,mean,CDD,1563
180,WSM,Samoa,future,rcp26,SSP2,2050,PopWeightAv,CDD,1563
181,YEM,Yemen,future,rcp26,SSP2,2050,mean,CDD,1011
181,YEM,Yemen,future,rcp26,SSP2,2050,PopWeightAv,CDD,602
182,ZAF,South Africa,future,rcp26,SSP2,2050,mean,CDD,249
182,ZAF,South Africa,future,rcp26,SSP2,2050,PopWeightAv,CDD,160
183,ZMB,Zambia,future,rcp26,SSP2,2050,mean,CDD,352
183,ZMB,Zambia,future,rcp26,SSP2,2050,PopWeightAv,CDD,305
184,ZWE,Zimbabwe,future,rcp26,SSP2,2050,mean,CDD,444
184,ZWE,Zimbabwe,future,rcp26,SSP2,2050,PopWeightAv,CDD,302
185,GUF,French Guiana,future,rcp26,SSP2,2050,mean,CDD,1160
185,GUF,French Guiana,future,rcp26,SSP2,2050,PopWeightAv,CDD,1155
186,SSD,South Sudan,future,rcp26,SSP2,2050,mean,CDD,1987
186,SSD,South Sudan,future,rcp26,SSP2,2050,PopWeightAv,CDD,2120
187,ESH,Western Sahara,future,rcp26,SSP2,2050,mean,CDD,1125
187,ESH,Western Sahara,future,rcp26,SSP2,2050,PopWeightAv,CDD,935
188,GRL,Greenland,future,rcp26,SSP2,2050,mean,CDD,0
188,GRL,Greenland,future,rcp26,SSP2,2050,PopWeightAv,CDD,nan
189,PRK,North Korea,future,rcp26,SSP2,2050,mean,CDD,51
189,PRK,North Korea,future,rcp26,SSP2,2050,PopWeightAv,CDD,105
1,ABW,Aruba,future,rcp26,SSP2,2060,mean,CDD,nan
1,ABW,Aruba,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
2,AFG,Afghanistan,future,rcp26,SSP2,2060,mean,CDD,621
2,AFG,Afghanistan,future,rcp26,SSP2,2060,PopWeightAv,CDD,432
3,AGO,Angola,future,rcp26,SSP2,2060,mean,CDD,279
3,AGO,Angola,future,rcp26,SSP2,2060,PopWeightAv,CDD,242
4,ALB,Albania,future,rcp26,SSP2,2060,mean,CDD,133
4,ALB,Albania,future,rcp26,SSP2,2060,PopWeightAv,CDD,173
5,ARE,United Arab Emirates,future,rcp26,SSP2,2060,mean,CDD,2189
5,ARE,United Arab Emirates,future,rcp26,SSP2,2060,PopWeightAv,CDD,2133
6,ARG,Argentina,future,rcp26,SSP2,2060,mean,CDD,175
6,ARG,Argentina,future,rcp26,SSP2,2060,PopWeightAv,CDD,188
7,ARM,Armenia,future,rcp26,SSP2,2060,mean,CDD,60
7,ARM,Armenia,future,rcp26,SSP2,2060,PopWeightAv,CDD,75
8,AUS,Australia,future,rcp26,SSP2,2060,mean,CDD,939
8,AUS,Australia,future,rcp26,SSP2,2060,PopWeightAv,CDD,147
9,AUT,Austria,future,rcp26,SSP2,2060,mean,CDD,27
9,AUT,Austria,future,rcp26,SSP2,2060,PopWeightAv,CDD,57
10,AZE,Azerbaijan,future,rcp26,SSP2,2060,mean,CDD,298
10,AZE,Azerbaijan,future,rcp26,SSP2,2060,PopWeightAv,CDD,348
11,BDI,Burundi,future,rcp26,SSP2,2060,mean,CDD,45
11,BDI,Burundi,future,rcp26,SSP2,2060,PopWeightAv,CDD,43
12,BEL,Belgium,future,rcp26,SSP2,2060,mean,CDD,20
12,BEL,Belgium,future,rcp26,SSP2,2060,PopWeightAv,CDD,19
13,BEN,Benin,future,rcp26,SSP2,2060,mean,CDD,1830
13,BEN,Benin,future,rcp26,SSP2,2060,PopWeightAv,CDD,1770
14,BFA,Burkina Faso,future,rcp26,SSP2,2060,mean,CDD,2185
14,BFA,Burkina Faso,future,rcp26,SSP2,2060,PopWeightAv,CDD,2172
15,BGD,Bangladesh,future,rcp26,SSP2,2060,mean,CDD,1417
15,BGD,Bangladesh,future,rcp26,SSP2,2060,PopWeightAv,CDD,1439
16,BGR,Bulgaria,future,rcp26,SSP2,2060,mean,CDD,134
16,BGR,Bulgaria,future,rcp26,SSP2,2060,PopWeightAv,CDD,136
17,BHR,Bahrain,future,rcp26,SSP2,2060,mean,CDD,nan
17,BHR,Bahrain,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
18,BHS,Bahamas,future,rcp26,SSP2,2060,mean,CDD,880
18,BHS,Bahamas,future,rcp26,SSP2,2060,PopWeightAv,CDD,1016
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP2,2060,mean,CDD,86
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP2,2060,PopWeightAv,CDD,90
20,BLR,Belarus,future,rcp26,SSP2,2060,mean,CDD,37
20,BLR,Belarus,future,rcp26,SSP2,2060,PopWeightAv,CDD,38
21,BLZ,Belize,future,rcp26,SSP2,2060,mean,CDD,1085
21,BLZ,Belize,future,rcp26,SSP2,2060,PopWeightAv,CDD,1102
22,BOL,Bolivia,future,rcp26,SSP2,2060,mean,CDD,731
22,BOL,Bolivia,future,rcp26,SSP2,2060,PopWeightAv,CDD,691
23,BRA,Brazil,future,rcp26,SSP2,2060,mean,CDD,1203
23,BRA,Brazil,future,rcp26,SSP2,2060,PopWeightAv,CDD,607
24,BRB,Barbados,future,rcp26,SSP2,2060,mean,CDD,nan
24,BRB,Barbados,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
25,BRN,Brunei Darussalam,future,rcp26,SSP2,2060,mean,CDD,1226
25,BRN,Brunei Darussalam,future,rcp26,SSP2,2060,PopWeightAv,CDD,1350
26,BTN,Bhutan,future,rcp26,SSP2,2060,mean,CDD,34
26,BTN,Bhutan,future,rcp26,SSP2,2060,PopWeightAv,CDD,373
27,BWA,Botswana,future,rcp26,SSP2,2060,mean,CDD,704
27,BWA,Botswana,future,rcp26,SSP2,2060,PopWeightAv,CDD,575
28,CAF,Central African Republic,future,rcp26,SSP2,2060,mean,CDD,1084
28,CAF,Central African Republic,future,rcp26,SSP2,2060,PopWeightAv,CDD,986
29,CAN,Canada,future,rcp26,SSP2,2060,mean,CDD,4
29,CAN,Canada,future,rcp26,SSP2,2060,PopWeightAv,CDD,35
30,CHE,Switzerland,future,rcp26,SSP2,2060,mean,CDD,8
30,CHE,Switzerland,future,rcp26,SSP2,2060,PopWeightAv,CDD,17
31,CHL,Chile,future,rcp26,SSP2,2060,mean,CDD,0
31,CHL,Chile,future,rcp26,SSP2,2060,PopWeightAv,CDD,0
32,CHN,China,future,rcp26,SSP2,2060,mean,CDD,184
32,CHN,China,future,rcp26,SSP2,2060,PopWeightAv,CDD,445
33,CIV,Cote d'Ivoire,future,rcp26,SSP2,2060,mean,CDD,1372
33,CIV,Cote d'Ivoire,future,rcp26,SSP2,2060,PopWeightAv,CDD,1377
34,CMR,Cameroon,future,rcp26,SSP2,2060,mean,CDD,854
34,CMR,Cameroon,future,rcp26,SSP2,2060,PopWeightAv,CDD,908
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP2,2060,mean,CDD,795
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP2,2060,PopWeightAv,CDD,701
36,COG,Congo,future,rcp26,SSP2,2060,mean,CDD,824
36,COG,Congo,future,rcp26,SSP2,2060,PopWeightAv,CDD,889
37,COL,Colombia,future,rcp26,SSP2,2060,mean,CDD,1025
37,COL,Colombia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1046
38,COM,Comoros,future,rcp26,SSP2,2060,mean,CDD,503
38,COM,Comoros,future,rcp26,SSP2,2060,PopWeightAv,CDD,503
39,CPV,Cape Verde,future,rcp26,SSP2,2060,mean,CDD,nan
39,CPV,Cape Verde,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
40,CRI,Costa Rica,future,rcp26,SSP2,2060,mean,CDD,842
40,CRI,Costa Rica,future,rcp26,SSP2,2060,PopWeightAv,CDD,632
41,CUB,Cuba,future,rcp26,SSP2,2060,mean,CDD,1079
41,CUB,Cuba,future,rcp26,SSP2,2060,PopWeightAv,CDD,1067
42,CYP,Cyprus,future,rcp26,SSP2,2060,mean,CDD,555
42,CYP,Cyprus,future,rcp26,SSP2,2060,PopWeightAv,CDD,606
43,CZE,Czech Republic,future,rcp26,SSP2,2060,mean,CDD,33
43,CZE,Czech Republic,future,rcp26,SSP2,2060,PopWeightAv,CDD,37
44,DEU,Germany,future,rcp26,SSP2,2060,mean,CDD,30
44,DEU,Germany,future,rcp26,SSP2,2060,PopWeightAv,CDD,33
45,DJI,Djibouti,future,rcp26,SSP2,2060,mean,CDD,2035
45,DJI,Djibouti,future,rcp26,SSP2,2060,PopWeightAv,CDD,1932
46,DNK,Denmark,future,rcp26,SSP2,2060,mean,CDD,7
46,DNK,Denmark,future,rcp26,SSP2,2060,PopWeightAv,CDD,7
47,DOM,Dominican Republic,future,rcp26,SSP2,2060,mean,CDD,744
47,DOM,Dominican Republic,future,rcp26,SSP2,2060,PopWeightAv,CDD,727
48,DZA,Algeria,future,rcp26,SSP2,2060,mean,CDD,1624
48,DZA,Algeria,future,rcp26,SSP2,2060,PopWeightAv,CDD,523
49,ECU,Ecuador,future,rcp26,SSP2,2060,mean,CDD,521
49,ECU,Ecuador,future,rcp26,SSP2,2060,PopWeightAv,CDD,798
50,EGY,Egypt,future,rcp26,SSP2,2060,mean,CDD,1264
50,EGY,Egypt,future,rcp26,SSP2,2060,PopWeightAv,CDD,875
51,ERI,Eritrea,future,rcp26,SSP2,2060,mean,CDD,1667
51,ERI,Eritrea,future,rcp26,SSP2,2060,PopWeightAv,CDD,914
52,ESP,Spain,future,rcp26,SSP2,2060,mean,CDD,176
52,ESP,Spain,future,rcp26,SSP2,2060,PopWeightAv,CDD,205
53,EST,Estonia,future,rcp26,SSP2,2060,mean,CDD,12
53,EST,Estonia,future,rcp26,SSP2,2060,PopWeightAv,CDD,11
54,ETH,Ethiopia,future,rcp26,SSP2,2060,mean,CDD,750
54,ETH,Ethiopia,future,rcp26,SSP2,2060,PopWeightAv,CDD,278
55,FIN,Finland,future,rcp26,SSP2,2060,mean,CDD,3
55,FIN,Finland,future,rcp26,SSP2,2060,PopWeightAv,CDD,5
56,FJI,Fiji,future,rcp26,SSP2,2060,mean,CDD,454
56,FJI,Fiji,future,rcp26,SSP2,2060,PopWeightAv,CDD,341
57,FRA,France,future,rcp26,SSP2,2060,mean,CDD,46
57,FRA,France,future,rcp26,SSP2,2060,PopWeightAv,CDD,55
58,GAB,Gabon,future,rcp26,SSP2,2060,mean,CDD,943
58,GAB,Gabon,future,rcp26,SSP2,2060,PopWeightAv,CDD,1060
59,GBR,United Kingdom,future,rcp26,SSP2,2060,mean,CDD,1
59,GBR,United Kingdom,future,rcp26,SSP2,2060,PopWeightAv,CDD,2
60,GEO,Georgia,future,rcp26,SSP2,2060,mean,CDD,62
60,GEO,Georgia,future,rcp26,SSP2,2060,PopWeightAv,CDD,101
61,GHA,Ghana,future,rcp26,SSP2,2060,mean,CDD,1748
61,GHA,Ghana,future,rcp26,SSP2,2060,PopWeightAv,CDD,1676
62,GIN,Guinea,future,rcp26,SSP2,2060,mean,CDD,1164
62,GIN,Guinea,future,rcp26,SSP2,2060,PopWeightAv,CDD,1074
63,GMB,Gambia,future,rcp26,SSP2,2060,mean,CDD,1887
63,GMB,Gambia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1789
64,GNB,Guinea-Bissau,future,rcp26,SSP2,2060,mean,CDD,1611
64,GNB,Guinea-Bissau,future,rcp26,SSP2,2060,PopWeightAv,CDD,1634
65,GNQ,Equatorial Guinea,future,rcp26,SSP2,2060,mean,CDD,607
65,GNQ,Equatorial Guinea,future,rcp26,SSP2,2060,PopWeightAv,CDD,590
66,GRC,Greece,future,rcp26,SSP2,2060,mean,CDD,221
66,GRC,Greece,future,rcp26,SSP2,2060,PopWeightAv,CDD,277
67,GTM,Guatemala,future,rcp26,SSP2,2060,mean,CDD,847
67,GTM,Guatemala,future,rcp26,SSP2,2060,PopWeightAv,CDD,387
68,GUY,Guyana,future,rcp26,SSP2,2060,mean,CDD,1259
68,GUY,Guyana,future,rcp26,SSP2,2060,PopWeightAv,CDD,1454
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP2,2060,mean,CDD,942
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP2,2060,PopWeightAv,CDD,942
70,HND,Honduras,future,rcp26,SSP2,2060,mean,CDD,669
70,HND,Honduras,future,rcp26,SSP2,2060,PopWeightAv,CDD,489
71,HRV,Croatia,future,rcp26,SSP2,2060,mean,CDD,138
71,HRV,Croatia,future,rcp26,SSP2,2060,PopWeightAv,CDD,153
72,HTI,Haiti,future,rcp26,SSP2,2060,mean,CDD,803
72,HTI,Haiti,future,rcp26,SSP2,2060,PopWeightAv,CDD,837
73,HUN,Hungary,future,rcp26,SSP2,2060,mean,CDD,128
73,HUN,Hungary,future,rcp26,SSP2,2060,PopWeightAv,CDD,121
74,IDN,Indonesia,future,rcp26,SSP2,2060,mean,CDD,1186
74,IDN,Indonesia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1377
75,IND,India,future,rcp26,SSP2,2060,mean,CDD,1436
75,IND,India,future,rcp26,SSP2,2060,PopWeightAv,CDD,1606
76,IRL,Ireland,future,rcp26,SSP2,2060,mean,CDD,0
76,IRL,Ireland,future,rcp26,SSP2,2060,PopWeightAv,CDD,0
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP2,2060,mean,CDD,905
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP2,2060,PopWeightAv,CDD,683
78,IRQ,Iraq,future,rcp26,SSP2,2060,mean,CDD,1673
78,IRQ,Iraq,future,rcp26,SSP2,2060,PopWeightAv,CDD,1790
79,ISL,Iceland,future,rcp26,SSP2,2060,mean,CDD,0
79,ISL,Iceland,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
80,ISR,Israel,future,rcp26,SSP2,2060,mean,CDD,644
80,ISR,Israel,future,rcp26,SSP2,2060,PopWeightAv,CDD,550
81,ITA,Italy,future,rcp26,SSP2,2060,mean,CDD,143
81,ITA,Italy,future,rcp26,SSP2,2060,PopWeightAv,CDD,166
82,JAM,Jamaica,future,rcp26,SSP2,2060,mean,CDD,865
82,JAM,Jamaica,future,rcp26,SSP2,2060,PopWeightAv,CDD,715
83,JOR,Jordan,future,rcp26,SSP2,2060,mean,CDD,699
83,JOR,Jordan,future,rcp26,SSP2,2060,PopWeightAv,CDD,548
84,JPN,Japan,future,rcp26,SSP2,2060,mean,CDD,152
84,JPN,Japan,future,rcp26,SSP2,2060,PopWeightAv,CDD,276
85,KAZ,Kazakhstan,future,rcp26,SSP2,2060,mean,CDD,239
85,KAZ,Kazakhstan,future,rcp26,SSP2,2060,PopWeightAv,CDD,184
86,KEN,Kenya,future,rcp26,SSP2,2060,mean,CDD,1147
86,KEN,Kenya,future,rcp26,SSP2,2060,PopWeightAv,CDD,275
87,KGZ,Kyrgyzstan,future,rcp26,SSP2,2060,mean,CDD,9
87,KGZ,Kyrgyzstan,future,rcp26,SSP2,2060,PopWeightAv,CDD,44
88,KHM,Cambodia,future,rcp26,SSP2,2060,mean,CDD,1741
88,KHM,Cambodia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1878
89,KOR,Republic of Korea,future,rcp26,SSP2,2060,mean,CDD,178
89,KOR,Republic of Korea,future,rcp26,SSP2,2060,PopWeightAv,CDD,229
90,KWT,Kuwait,future,rcp26,SSP2,2060,mean,CDD,2334
90,KWT,Kuwait,future,rcp26,SSP2,2060,PopWeightAv,CDD,2387
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP2,2060,mean,CDD,882
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP2,2060,PopWeightAv,CDD,1068
92,LBN,Lebanon,future,rcp26,SSP2,2060,mean,CDD,239
92,LBN,Lebanon,future,rcp26,SSP2,2060,PopWeightAv,CDD,220
93,LBR,Liberia,future,rcp26,SSP2,2060,mean,CDD,985
93,LBR,Liberia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1032
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP2,2060,mean,CDD,1232
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP2,2060,PopWeightAv,CDD,781
95,LCA,St. Lucia,future,rcp26,SSP2,2060,mean,CDD,nan
95,LCA,St. Lucia,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
96,LKA,Sri Lanka,future,rcp26,SSP2,2060,mean,CDD,1576
96,LKA,Sri Lanka,future,rcp26,SSP2,2060,PopWeightAv,CDD,1313
97,LSO,Lesotho,future,rcp26,SSP2,2060,mean,CDD,4
97,LSO,Lesotho,future,rcp26,SSP2,2060,PopWeightAv,CDD,12
98,LTU,Lithuania,future,rcp26,SSP2,2060,mean,CDD,23
98,LTU,Lithuania,future,rcp26,SSP2,2060,PopWeightAv,CDD,24
99,LUX,Luxembourg,future,rcp26,SSP2,2060,mean,CDD,31
99,LUX,Luxembourg,future,rcp26,SSP2,2060,PopWeightAv,CDD,31
100,LVA,Latvia,future,rcp26,SSP2,2060,mean,CDD,17
100,LVA,Latvia,future,rcp26,SSP2,2060,PopWeightAv,CDD,18
101,MAC,Macau,future,rcp26,SSP2,2060,mean,CDD,nan
101,MAC,Macau,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
102,MAR,Morocco,future,rcp26,SSP2,2060,mean,CDD,514
102,MAR,Morocco,future,rcp26,SSP2,2060,PopWeightAv,CDD,297
103,MDA,Republic of Moldova,future,rcp26,SSP2,2060,mean,CDD,120
103,MDA,Republic of Moldova,future,rcp26,SSP2,2060,PopWeightAv,CDD,118
104,MDG,Madagascar,future,rcp26,SSP2,2060,mean,CDD,439
104,MDG,Madagascar,future,rcp26,SSP2,2060,PopWeightAv,CDD,258
105,MDV,Maldives,future,rcp26,SSP2,2060,mean,CDD,0
105,MDV,Maldives,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
106,MEX,Mexico,future,rcp26,SSP2,2060,mean,CDD,637
106,MEX,Mexico,future,rcp26,SSP2,2060,PopWeightAv,CDD,484
107,MKD,TFYR Macedonia,future,rcp26,SSP2,2060,mean,CDD,114
107,MKD,TFYR Macedonia,future,rcp26,SSP2,2060,PopWeightAv,CDD,105
108,MLI,Mali,future,rcp26,SSP2,2060,mean,CDD,2511
108,MLI,Mali,future,rcp26,SSP2,2060,PopWeightAv,CDD,2199
109,MLT,Malta,future,rcp26,SSP2,2060,mean,CDD,nan
109,MLT,Malta,future,rcp26,SSP2,2060,PopWeightAv,CDD,nan
110,MMR,Myanmar,future,rcp26,SSP2,2060,mean,CDD,846
110,MMR,Myanmar,future,rcp26,SSP2,2060,PopWeightAv,CDD,1370
111,MNE,Montenegro,future,rcp26,SSP2,2060,mean,CDD,49
111,MNE,Montenegro,future,rcp26,SSP2,2060,PopWeightAv,CDD,51
112,MNG,Mongolia,future,rcp26,SSP2,2060,mean,CDD,42
112,MNG,Mongolia,future,rcp26,SSP2,2060,PopWeightAv,CDD,24
113,MOZ,Mozambique,future,rcp26,SSP2,2060,mean,CDD,745
113,MOZ,Mozambique,future,rcp26,SSP2,2060,PopWeightAv,CDD,739
114,MRT,Mauritania,future,rcp26,SSP2,2060,mean,CDD,2448
114,MRT,Mauritania,future,rcp26,SSP2,2060,PopWeightAv,CDD,2412
115,MUS,Mauritius,future,rcp26,SSP2,2060,mean,CDD,393
115,MUS,Mauritius,future,rcp26,SSP2,2060,PopWeightAv,CDD,393
116,MWI,Malawi,future,rcp26,SSP2,2060,mean,CDD,371
116,MWI,Malawi,future,rcp26,SSP2,2060,PopWeightAv,CDD,352
117,MYS,Malaysia,future,rcp26,SSP2,2060,mean,CDD,965
117,MYS,Malaysia,future,rcp26,SSP2,2060,PopWeightAv,CDD,1171
118,NAM,Namibia,future,rcp26,SSP2,2060,mean,CDD,424
118,NAM,Namibia,future,rcp26,SSP2,2060,PopWeightAv,CDD,484
119,NCL,New Caledonia,future,rcp26,SSP2,2060,mean,CDD,239
119,NCL,New Caledonia,future,rcp26,SSP2,2060,PopWeightAv,CDD,222
120,NER,Niger,future,rcp26,SSP2,2060,mean,CDD,2308
120,NER,Niger,future,rcp26,SSP2,2060,PopWeightAv,CDD,2442
121,NGA,Nigeria,future,rcp26,SSP2,2060,mean,CDD,1683
121,NGA,Nigeria,future,rcp26,SSP2,2060,PopWeightAv,CDD,1609
122,NIC,Nicaragua,future,rcp26,SSP2,2060,mean,CDD,890
122,NIC,Nicaragua,future,rcp26,SSP2,2060,PopWeightAv,CDD,974
123,NLD,Netherlands,future,rcp26,SSP2,2060,mean,CDD,9
123,NLD,Netherlands,future,rcp26,SSP2,2060,PopWeightAv,CDD,9
124,NOR,Norway,future,rcp26,SSP2,2060,mean,CDD,0
124,NOR,Norway,future,rcp26,SSP2,2060,PopWeightAv,CDD,2
125,NPL,Nepal,future,rcp26,SSP2,2060,mean,CDD,319
125,NPL,Nepal,future,rcp26,SSP2,2060,PopWeightAv,CDD,760
126,NZL,New Zealand,future,rcp26,SSP2,2060,mean,CDD,0
126,NZL,New Zealand,future,rcp26,SSP2,2060,PopWeightAv,CDD,0
127,OMN,Oman,future,rcp26,SSP2,2060,mean,CDD,1408
127,OMN,Oman,future,rcp26,SSP2,2060,PopWeightAv,CDD,1506
128,PAK,Pakistan,future,rcp26,SSP2,2060,mean,CDD,1282
128,PAK,Pakistan,future,rcp26,SSP2,2060,PopWeightAv,CDD,1647
129,PAN,Panama,future,rcp26,SSP2,2060,mean,CDD,896
129,PAN,Panama,future,rcp26,SSP2,2060,PopWeightAv,CDD,980
130,PER,Peru,future,rcp26,SSP2,2060,mean,CDD,568
130,PER,Peru,future,rcp26,SSP2,2060,PopWeightAv,CDD,483
131,PHL,Philippines,future,rcp26,SSP2,2060,mean,CDD,1045
131,PHL,Philippines,future,rcp26,SSP2,2060,PopWeightAv,CDD,1181
132,PNG,Papua New Guinea,future,rcp26,SSP2,2060,mean,CDD,913
132,PNG,Papua New Guinea,future,rcp26,SSP2,2060,PopWeightAv,CDD,638
133,POL,Poland,future,rcp26,SSP2,2060,mean,CDD,36
133,POL,Poland,future,rcp26,SSP2,2060,PopWeightAv,CDD,37
134,PRI,Puerto Rico,future,rcp26,SSP2,2060,mean,CDD,623
134,PRI,Puerto Rico,future,rcp26,SSP2,2060,PopWeightAv,CDD,549
135,PRT,Portugal,future,rcp26,SSP2,2060,mean,CDD,100
135,PRT,Portugal,future,rcp26,SSP2,2060,PopWeightAv,CDD,62
136,PRY,Paraguay,future,rcp26,SSP2,2060,mean,CDD,924
136,PRY,Paraguay,future,rcp26,SSP2,2060,PopWeightAv,CDD,644
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP2,2060,mean,CDD,522
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP2,2060,PopWeightAv,CDD,526
138,PYF,French Polynesia,future,rcp26,SSP2,2060,mean,CDD,22
138,PYF,French Polynesia,future,rcp26,SSP2,2060,PopWeightAv,CDD,44
139,QAT,Qatar,future,rcp26,SSP2,2060,mean,CDD,2394
139,QAT,Qatar,future,rcp26,SSP2,2060,PopWeightAv,CDD,2439
